id,article_id,model,name,type,entity_id,paragraph,sentence
45239835,423775,english.all.3class.distsim.crf.ser,Missouri,LOCATION,2675,10,1
45239836,423775,english.all.3class.distsim.crf.ser,"U.S. Supreme Court",ORGANIZATION,20883,10,1
45239837,423775,english.all.3class.distsim.crf.ser,Roe,PERSON,3433,10,1
45239838,423775,english.all.3class.distsim.crf.ser,Wade,PERSON,3434,10,1
45239843,423775,english.all.3class.distsim.crf.ser,"Missouri Department of Health and Senior Services",ORGANIZATION,198126,11,2
45239845,423775,english.all.3class.distsim.crf.ser,"The Associated Press",ORGANIZATION,3926,11,2
45239855,423775,english.all.3class.distsim.crf.ser,Missouri,LOCATION,2675,12,1
45239857,423775,english.all.3class.distsim.crf.ser,"Supreme Court",ORGANIZATION,20883,12,1
45239859,423775,english.all.3class.distsim.crf.ser,Roe,PERSON,3433,12,1
45239861,423775,english.all.3class.distsim.crf.ser,Wade,PERSON,3434,12,1
45239865,423775,english.all.3class.distsim.crf.ser,Missouri,LOCATION,2675,14,1
45239869,423775,english.all.3class.distsim.crf.ser,"Associated Press",ORGANIZATION,3926,15,1
45237472,423773,english.all.3class.distsim.crf.ser,"New York Mets",ORGANIZATION,87506,1,1
45237473,423773,english.all.3class.distsim.crf.ser,"Mickey Callaway",PERSON,64623,1,1
45237474,423773,english.all.3class.distsim.crf.ser,"Jason Vargas",PERSON,580020,1,1
45237475,423773,english.all.3class.distsim.crf.ser,"Chicago Cubs",ORGANIZATION,95736,1,1
45237485,423773,english.all.3class.distsim.crf.ser,"Brodie Van Wagenen",PERSON,116330,2,1
45237486,423773,english.all.3class.distsim.crf.ser,Mets,ORGANIZATION,87506,2,1
45237487,423773,english.all.3class.distsim.crf.ser,"Philadelphia Phillies",ORGANIZATION,9750,2,1
45237488,423773,english.all.3class.distsim.crf.ser,"Citizens Bank Park",ORGANIZATION,790238,2,1
45237489,423773,english.all.3class.distsim.crf.ser,Philadelphia,LOCATION,342,2,1
45237490,423773,english.all.3class.distsim.crf.ser,Callaway,LOCATION,199203,2,2
45237491,423773,english.all.3class.distsim.crf.ser,Vargas,PERSON,580020,2,2
45237492,423773,english.all.3class.distsim.crf.ser,Newsday,ORGANIZATION,10738,2,2
45237493,423773,english.all.3class.distsim.crf.ser,"Tim Healey",PERSON,879796,2,2
45237496,423773,english.all.3class.distsim.crf.ser,"Van Wagenen",PERSON,116330,3,1
45237497,423773,english.all.3class.distsim.crf.ser,Callaway,LOCATION,199203,3,1
45237506,423773,english.all.3class.distsim.crf.ser,Callaway,PERSON,64623,4,1
45237507,423773,english.all.3class.distsim.crf.ser,Healey,PERSON,879796,4,1
45237508,423773,english.all.3class.distsim.crf.ser,Mets,ORGANIZATION,87506,4,1
45237509,423773,english.all.3class.distsim.crf.ser,"Wrigley Field",LOCATION,126106,4,1
45237510,423773,english.all.3class.distsim.crf.ser,Vargas,PERSON,580020,4,2
45237511,423773,english.all.3class.distsim.crf.ser,Healey,PERSON,879796,4,2
45237512,423773,english.all.3class.distsim.crf.ser,"Noah Syndergaard",PERSON,64611,4,2
45237513,423773,english.all.3class.distsim.crf.ser,"Carlos Gomez",PERSON,249950,4,2
45237518,423773,english.all.3class.distsim.crf.ser,Newsday,ORGANIZATION,10738,5,1
45237519,423773,english.all.3class.distsim.crf.ser,Healey,PERSON,879796,5,1
45237520,423773,english.all.3class.distsim.crf.ser,Mets,ORGANIZATION,87506,5,1
45237521,423773,english.all.3class.distsim.crf.ser,"Jeff Wilpon",PERSON,573367,5,1
45237523,423773,english.all.3class.distsim.crf.ser,Healey,PERSON,879796,6,1
45237526,423773,english.all.3class.distsim.crf.ser,Mets,ORGANIZATION,87506,7,1
45237527,423773,english.all.3class.distsim.crf.ser,Mets,ORGANIZATION,87506,7,1
45237529,423773,english.all.3class.distsim.crf.ser,Callaway,PERSON,64623,8,1
45237531,423773,english.all.3class.distsim.crf.ser,Callaway,PERSON,64623,9,1
45237534,423773,english.all.3class.distsim.crf.ser,Mets,ORGANIZATION,87506,10,1
45237535,423773,english.all.3class.distsim.crf.ser,Healey,PERSON,879796,10,1
45237538,423773,english.all.3class.distsim.crf.ser,Callaway,PERSON,64623,11,1
45237539,423773,english.all.3class.distsim.crf.ser,Tim,PERSON,879796,11,3
45237541,423773,english.all.3class.distsim.crf.ser,Vargas,PERSON,580020,12,1
45237544,423773,english.all.3class.distsim.crf.ser,Phillies,ORGANIZATION,9750,13,1
45237545,423773,english.all.3class.distsim.crf.ser,Vargas,PERSON,580020,13,2
45237550,423773,english.all.3class.distsim.crf.ser,Mets,ORGANIZATION,87506,14,1
45237551,423773,english.all.3class.distsim.crf.ser,"Atlanta Braves",ORGANIZATION,9748,14,1
45237552,423773,english.all.3class.distsim.crf.ser,"Van Wagenen",PERSON,116330,14,2
45237553,423773,english.all.3class.distsim.crf.ser,Callaway,PERSON,64623,14,2
45237555,423773,english.all.3class.distsim.crf.ser,"Associated Press",ORGANIZATION,320,15,1
45266495,423925,english.all.3class.distsim.crf.ser,"Elizabeth Hurley",PERSON,55475,1,1
45266497,423925,english.all.3class.distsim.crf.ser,Instagram,ORGANIZATION,928,2,1
45266499,423925,english.all.3class.distsim.crf.ser,Hurley,PERSON,55475,3,1
45266502,423925,english.all.3class.distsim.crf.ser,Hurley,PERSON,55475,4,1
45266503,423925,english.all.3class.distsim.crf.ser,"Damian Hurley",PERSON,886878,4,2
45266506,423925,english.all.3class.distsim.crf.ser,"Estee Lauder",ORGANIZATION,200622,6,1
45266507,423925,english.all.3class.distsim.crf.ser,Hurley,PERSON,886878,6,1
45266510,423925,english.all.3class.distsim.crf.ser,Hulu,LOCATION,13299,8,1
45266511,423925,english.all.3class.distsim.crf.ser,Morgan,PERSON,2816,8,2
45266514,423925,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,9,1
45266515,423925,english.all.3class.distsim.crf.ser,"Stephanie Nolasco",PERSON,87378,9,1
45385629,424544,english.all.3class.distsim.crf.ser,NBC,ORGANIZATION,4138,2,1
45385638,424544,english.all.3class.distsim.crf.ser,Sanders,PERSON,30727,5,1
45385639,424544,english.all.3class.distsim.crf.ser,Warren,PERSON,7084,5,1
45385640,424544,english.all.3class.distsim.crf.ser,"Hillary Clinton",PERSON,2669,5,2
45385641,424544,english.all.3class.distsim.crf.ser,Warren,PERSON,7084,5,3
45385642,424544,english.all.3class.distsim.crf.ser,Sanders,PERSON,30727,5,5
45385643,424544,english.all.3class.distsim.crf.ser,NBC,ORGANIZATION,4138,5,5
45385644,424544,english.all.3class.distsim.crf.ser,Sanders,PERSON,30727,5,5
45385645,424544,english.all.3class.distsim.crf.ser,Warren,PERSON,7084,5,5
45385651,424544,english.all.3class.distsim.crf.ser,Harris,PERSON,2124,6,1
45385652,424544,english.all.3class.distsim.crf.ser,Biden,PERSON,27122,6,3
45385653,424544,english.all.3class.distsim.crf.ser,Sanders,PERSON,30727,6,3
45385654,424544,english.all.3class.distsim.crf.ser,Sanders,PERSON,30727,6,3
45385655,424544,english.all.3class.distsim.crf.ser,Biden,PERSON,27122,6,3
45385661,424544,english.all.3class.distsim.crf.ser,Biden,PERSON,27122,7,1
45385662,424544,english.all.3class.distsim.crf.ser,Sanders,PERSON,30727,7,1
45385663,424544,english.all.3class.distsim.crf.ser,Warren,PERSON,7084,7,1
45385664,424544,english.all.3class.distsim.crf.ser,Harris,PERSON,2124,7,1
45385665,424544,english.all.3class.distsim.crf.ser,Buttigieg,PERSON,385859,7,1
45234930,423771,english.all.3class.distsim.crf.ser,"Joe Biden",PERSON,5801,1,1
45234931,423771,english.all.3class.distsim.crf.ser,"Lara Trump",PERSON,164473,1,1
45234934,423771,english.all.3class.distsim.crf.ser,Biden,PERSON,5801,2,1
45234935,423771,english.all.3class.distsim.crf.ser,Trump,PERSON,164473,2,1
45234937,423771,english.all.3class.distsim.crf.ser,"Joe Biden",PERSON,5801,3,1
45234939,423771,english.all.3class.distsim.crf.ser,"Joe Biden",PERSON,5801,4,1
45234941,423771,english.all.3class.distsim.crf.ser,"Todd Starnes",PERSON,95071,6,1
45234944,423771,english.all.3class.distsim.crf.ser,Trump,PERSON,164473,7,1
45234945,423771,english.all.3class.distsim.crf.ser,Trump,PERSON,164473,7,1
45234947,423771,english.all.3class.distsim.crf.ser,South,LOCATION,8231,10,1
45238942,423774,english.all.3class.distsim.crf.ser,"Samuel L. Jackson",PERSON,45878,1,1
45238945,423774,english.all.3class.distsim.crf.ser,Jackson,PERSON,45878,2,1
45238946,423774,english.all.3class.distsim.crf.ser,"Nick Fury",PERSON,25576,2,1
45238948,423774,english.all.3class.distsim.crf.ser,Reddit,LOCATION,275,4,1
45238951,423774,english.all.3class.distsim.crf.ser,Reddit,LOCATION,275,5,1
45238952,423774,english.all.3class.distsim.crf.ser,"Nick Fury",PERSON,25576,5,1
45238955,423774,english.all.3class.distsim.crf.ser,Jackson,PERSON,45878,7,1
45238956,423774,english.all.3class.distsim.crf.ser,"Nick Fury",PERSON,25576,7,1
45238961,423774,english.all.3class.distsim.crf.ser,Jackson,PERSON,45878,8,1
45238962,423774,english.all.3class.distsim.crf.ser,"Tom Holland",PERSON,118851,8,1
45238963,423774,english.all.3class.distsim.crf.ser,Zendaya,LOCATION,129971,8,1
45238964,423774,english.all.3class.distsim.crf.ser,"Jake Gyllenhaal",PERSON,30301,8,1
45238967,423774,english.all.3class.distsim.crf.ser,Sony,ORGANIZATION,4872,9,1
45238968,423774,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,9,1
45235409,423772,english.all.3class.distsim.crf.ser,"North Carolina",LOCATION,4141,1,1
45235410,423772,english.all.3class.distsim.crf.ser,Missouri,LOCATION,2675,1,1
45235411,423772,english.all.3class.distsim.crf.ser,"North St. Louis County",LOCATION,825953,1,1
45235413,423772,english.all.3class.distsim.crf.ser,"Bonette Kymbrelle Meeks",PERSON,886414,2,1
45235417,423772,english.all.3class.distsim.crf.ser,"Michael Langsdorf",PERSON,879767,3,1
45235418,423772,english.all.3class.distsim.crf.ser,"North County Police Cooperative",ORGANIZATION,879768,3,1
45235419,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,3,1
45235421,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,4,1
45235424,423772,english.all.3class.distsim.crf.ser,"Ron Martin",PERSON,886415,5,1
45235425,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,5,1
45235428,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,6,1
45235429,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,6,1
45235437,423772,english.all.3class.distsim.crf.ser,"North County Police Cooperative",ORGANIZATION,879768,7,1
45235438,423772,english.all.3class.distsim.crf.ser,"John Buchanan",PERSON,886416,7,1
45235439,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,7,1
45235440,423772,english.all.3class.distsim.crf.ser,"Clay Wellston Food Market Restaurant",ORGANIZATION,879770,7,1
45235441,423772,english.all.3class.distsim.crf.ser,"St. Louis",LOCATION,825953,7,1
45235442,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,7,2
45235443,423772,english.all.3class.distsim.crf.ser,"St. Louis",LOCATION,825953,7,2
45235447,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,8,1
45235448,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,8,1
45235449,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,8,1
45235451,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,9,1
45235459,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,10,1
45235460,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,10,1
45235461,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,10,2
45235462,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,10,2
45235463,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,10,2
45235464,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,10,2
45235465,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,10,2
45235470,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,11,1
45235471,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,11,1
45235472,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,11,1
45235473,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,11,1
45235477,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,12,1
45235478,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,12,1
45235479,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,12,1
45235484,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,13,1
45235485,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,13,1
45235486,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,13,1
45235487,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,13,1
45235491,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,14,1
45235492,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,14,1
45235493,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,14,1
45235496,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,15,1
45235497,423772,english.all.3class.distsim.crf.ser,"North County Police Cooperative",ORGANIZATION,879768,15,1
45235500,423772,english.all.3class.distsim.crf.ser,Michael,PERSON,879767,16,1
45235501,423772,english.all.3class.distsim.crf.ser,Buchanan,PERSON,886416,16,2
45235504,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,18,1
45235505,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,18,2
45235507,423772,english.all.3class.distsim.crf.ser,Mike,PERSON,2131,19,1
45235511,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,20,1
45235512,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,20,1
45235513,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,20,1
45235516,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,21,1
45235517,423772,english.all.3class.distsim.crf.ser,"North County Police Cooperative",ORGANIZATION,879768,21,1
45235520,423772,english.all.3class.distsim.crf.ser,Meeks,PERSON,886414,22,1
45235521,423772,english.all.3class.distsim.crf.ser,"North Carolina",LOCATION,4141,22,1
45235524,423772,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,23,1
45235525,423772,english.all.3class.distsim.crf.ser,Meek,PERSON,831549,23,1
45235527,423772,english.all.3class.distsim.crf.ser,Martin,PERSON,886415,24,1
45235529,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,26,1
45235533,423772,english.all.3class.distsim.crf.ser,"North County Police Cooperative",ORGANIZATION,879768,27,1
45235534,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,27,1
45235535,423772,english.all.3class.distsim.crf.ser,"North County Police Cooperative 's Facebook",ORGANIZATION,879773,27,1
45235539,423772,english.all.3class.distsim.crf.ser,Buchanan,PERSON,886416,28,1
45235540,423772,english.all.3class.distsim.crf.ser,"North County Police Cooperative",ORGANIZATION,879773,28,1
45235541,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,28,1
45235544,423772,english.all.3class.distsim.crf.ser,Buchanan,PERSON,886416,29,1
45235545,423772,english.all.3class.distsim.crf.ser,Langsdorf,PERSON,879767,29,1
45153985,423614,english.all.3class.distsim.crf.ser,DNC,ORGANIZATION,39636,1,1
45153986,423614,english.all.3class.distsim.crf.ser,"Donna Brazile",PERSON,2598,1,1
45153990,423614,english.all.3class.distsim.crf.ser,America,LOCATION,697,2,1
45153991,423614,english.all.3class.distsim.crf.ser,Brazile,PERSON,2598,2,1
45153992,423614,english.all.3class.distsim.crf.ser,"Sandra Smith",PERSON,39783,2,1
45153994,423614,english.all.3class.distsim.crf.ser,Brazile,PERSON,2598,4,2
45153996,423614,english.all.3class.distsim.crf.ser,"Julian Castro",PERSON,15253,7,1
45153999,423614,english.all.3class.distsim.crf.ser,"Elizabeth Warren",PERSON,2588,8,1
45154000,423614,english.all.3class.distsim.crf.ser,D-Mass.,LOCATION,14305,8,1
45154004,423614,english.all.3class.distsim.crf.ser,Capitol,ORGANIZATION,15232,9,1
45154005,423614,english.all.3class.distsim.crf.ser,"Bernie Sanders",PERSON,3994,9,1
45154007,423614,english.all.3class.distsim.crf.ser,I-Vt.,LOCATION,3995,9,1
45154011,423614,english.all.3class.distsim.crf.ser,Sanders,PERSON,3994,12,1
45154019,423614,english.all.3class.distsim.crf.ser,"Ilhan Omar",PERSON,36195,13,1
45154020,423614,english.all.3class.distsim.crf.ser,D-Minn,LOCATION,194451,13,1
45154021,423614,english.all.3class.distsim.crf.ser,"Alexandria Ocasio Cortez",PERSON,72027,13,1
45154022,423614,english.all.3class.distsim.crf.ser,D-N.Y.,LOCATION,10339,13,1
45154024,423614,english.all.3class.distsim.crf.ser,Ocasio-Cortez,PERSON,3466,14,1
45154026,423614,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,15,1
45154036,423614,english.all.3class.distsim.crf.ser,America,LOCATION,697,16,1
45154038,423614,english.all.3class.distsim.crf.ser,Brazile,PERSON,2598,16,1
45154040,423614,english.all.3class.distsim.crf.ser,Bernie,PERSON,3994,16,3
45154042,423614,english.all.3class.distsim.crf.ser,"Elizabeth Warren",PERSON,2588,16,4
45154044,423614,english.all.3class.distsim.crf.ser,Brazile,PERSON,2598,16,4
45241632,423777,english.all.3class.distsim.crf.ser,"New Hampshire",LOCATION,9171,1,1
45241638,423777,english.all.3class.distsim.crf.ser,"Daniel Mederos",PERSON,886481,2,1
45241639,423777,english.all.3class.distsim.crf.ser,"Nashua Police Department",ORGANIZATION,886483,2,1
45241640,423777,english.all.3class.distsim.crf.ser,"Associated Press",ORGANIZATION,320,2,1
45241641,423777,english.all.3class.distsim.crf.ser,"Michael Kekejian",PERSON,886485,2,1
45241642,423777,english.all.3class.distsim.crf.ser,"Oscar Alicea",PERSON,886487,2,1
45241645,423777,english.all.3class.distsim.crf.ser,Kekejian,PERSON,886485,3,1
45241646,423777,english.all.3class.distsim.crf.ser,Alicea,PERSON,886487,3,1
45241649,423777,english.all.3class.distsim.crf.ser,Alicea,PERSON,886487,4,1
45241650,423777,english.all.3class.distsim.crf.ser,Kekejian,PERSON,886485,4,1
45241652,423777,english.all.3class.distsim.crf.ser,Alicea,PERSON,886487,6,1
45241655,423777,english.all.3class.distsim.crf.ser,WHDH,ORGANIZATION,315374,7,1
45241656,423777,english.all.3class.distsim.crf.ser,Alicea,PERSON,886487,7,1
45384638,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,2,1
45384639,424543,english.all.3class.distsim.crf.ser,"Karen Wilson",PERSON,888307,2,1
45384644,424543,english.all.3class.distsim.crf.ser,"Riversmead School",ORGANIZATION,888308,3,1
45384645,424543,english.all.3class.distsim.crf.ser,Cheshunt,LOCATION,32139,3,1
45384646,424543,english.all.3class.distsim.crf.ser,Hertfordshire,LOCATION,23695,3,1
45384647,424543,english.all.3class.distsim.crf.ser,England,LOCATION,228,3,1
45384651,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,5,1
45384652,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,5,1
45384653,424543,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,5,1
45384656,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,6,1
45384657,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,6,1
45384659,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,7,1
45384662,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,8,1
45384663,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,8,1
45384666,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,9,1
45384667,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,9,2
45384672,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,11,1
45384673,424543,english.all.3class.distsim.crf.ser,Texas,LOCATION,2605,11,1
45384674,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,11,1
45384675,424543,english.all.3class.distsim.crf.ser,Cheshunt,LOCATION,32139,11,1
45384677,424543,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,12,1
45384680,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,13,1
45384681,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,13,1
45384684,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,14,1
45384685,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,14,1
45384687,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,15,3
45384690,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,16,2
45384691,424543,english.all.3class.distsim.crf.ser,California,LOCATION,988,16,2
45384694,424543,english.all.3class.distsim.crf.ser,Marriott,ORGANIZATION,25972,17,2
45384695,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,17,3
45384700,424543,english.all.3class.distsim.crf.ser,Andrew,PERSON,1412,19,1
45384701,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,19,1
45384702,424543,english.all.3class.distsim.crf.ser,Paris,LOCATION,26,19,1
45384703,424543,english.all.3class.distsim.crf.ser,Italy,LOCATION,1180,19,2
45384705,424543,english.all.3class.distsim.crf.ser,Karen,PERSON,888307,20,1
45242375,423778,english.all.3class.distsim.crf.ser,"New Jersey",LOCATION,3432,1,1
45242377,423778,english.all.3class.distsim.crf.ser,Brigantine,LOCATION,621653,2,1
45242379,423778,english.all.3class.distsim.crf.ser,"Fabiana Pons",PERSON,886503,3,1
45242382,423778,english.all.3class.distsim.crf.ser,"New Jersey",LOCATION,3432,5,1
45242383,423778,english.all.3class.distsim.crf.ser,"New Jersey",LOCATION,3432,5,2
45151165,423612,english.all.3class.distsim.crf.ser,"Bernie Sanders",PERSON,3994,1,2
45151166,423612,english.all.3class.distsim.crf.ser,I-Vt.,LOCATION,3995,1,2
45151167,423612,english.all.3class.distsim.crf.ser,"Elizabeth Warren",PERSON,2588,1,2
45151168,423612,english.all.3class.distsim.crf.ser,D-Mass.,LOCATION,14305,1,2
45151169,423612,english.all.3class.distsim.crf.ser,"Chris Stirewalt",PERSON,78283,1,2
45151173,423612,english.all.3class.distsim.crf.ser,Sanders,PERSON,3994,2,1
45151174,423612,english.all.3class.distsim.crf.ser,Warren,PERSON,2588,2,1
45151175,423612,english.all.3class.distsim.crf.ser,Stirewalt,PERSON,78283,2,1
45151180,423612,english.all.3class.distsim.crf.ser,"Bernie Sanders",PERSON,3994,3,1
45151181,423612,english.all.3class.distsim.crf.ser,"Elizabeth Warren",PERSON,2588,3,1
45151182,423612,english.all.3class.distsim.crf.ser,"Buick LaCrosse",ORGANIZATION,101917,3,1
45151183,423612,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,3,1
45151189,423612,english.all.3class.distsim.crf.ser,Sanders,PERSON,3994,4,3
45151190,423612,english.all.3class.distsim.crf.ser,Sanders,PERSON,3994,4,3
45151191,423612,english.all.3class.distsim.crf.ser,Warren,PERSON,2588,4,3
45151192,423612,english.all.3class.distsim.crf.ser,"White House",LOCATION,1063,4,3
45151193,423612,english.all.3class.distsim.crf.ser,Senate,ORGANIZATION,376,4,3
45151196,423612,english.all.3class.distsim.crf.ser,Stirewalt,PERSON,78283,5,1
45151197,423612,english.all.3class.distsim.crf.ser,House,ORGANIZATION,388,5,1
45151202,423612,english.all.3class.distsim.crf.ser,"Clinton College",ORGANIZATION,553459,7,1
45151203,423612,english.all.3class.distsim.crf.ser,"Rock Hill",LOCATION,47777,7,1
45151204,423612,english.all.3class.distsim.crf.ser,S.C.,LOCATION,2632,7,1
45151205,423612,english.all.3class.distsim.crf.ser,Sanders,PERSON,3994,7,1
45151207,423612,english.all.3class.distsim.crf.ser,"Dana Perino",PERSON,164353,8,1
45240977,423776,english.all.3class.distsim.crf.ser,"Democratic House",ORGANIZATION,23730,1,1
45240978,423776,english.all.3class.distsim.crf.ser,"Nancy Pelosi",PERSON,3601,1,1
45240979,423776,english.all.3class.distsim.crf.ser,D-Calif.,LOCATION,8033,1,1
45240980,423776,english.all.3class.distsim.crf.ser,House,ORGANIZATION,23730,1,1
45240984,423776,english.all.3class.distsim.crf.ser,Pelosi,PERSON,3601,2,1
45240985,423776,english.all.3class.distsim.crf.ser,Trump,PERSON,167,2,1
45240986,423776,english.all.3class.distsim.crf.ser,America,LOCATION,697,2,1
45240988,423776,english.all.3class.distsim.crf.ser,Trump,PERSON,167,3,2
45240993,423776,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,4,1
45240994,423776,english.all.3class.distsim.crf.ser,Pelosi,PERSON,3601,4,1
45240995,423776,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,4,1
45240996,423776,english.all.3class.distsim.crf.ser,"United States",LOCATION,150,4,1
45241000,423776,english.all.3class.distsim.crf.ser,Pelosi,PERSON,3601,5,1
45241001,423776,english.all.3class.distsim.crf.ser,Trump,PERSON,167,5,1
45241002,423776,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,5,1
45241005,423776,english.all.3class.distsim.crf.ser,Pelosi,PERSON,3601,7,1
45241006,423776,english.all.3class.distsim.crf.ser,"United States",LOCATION,150,7,1
45384207,424542,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,2,1
45384209,424542,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,7,1
45158673,423617,english.all.3class.distsim.crf.ser,Philadelphia,LOCATION,342,2,1
45158680,423617,english.all.3class.distsim.crf.ser,"John Holt",PERSON,885176,3,1
45158681,423617,english.all.3class.distsim.crf.ser,"New York",LOCATION,1328,3,1
45158682,423617,english.all.3class.distsim.crf.ser,"David Mulford",PERSON,885177,3,1
45158683,423617,english.all.3class.distsim.crf.ser,Mulford,PERSON,885177,3,2
45158684,423617,english.all.3class.distsim.crf.ser,"Holly Metcalf Kinyon",PERSON,885179,3,2
45158685,423617,english.all.3class.distsim.crf.ser,"John Witherspoon",PERSON,885181,3,2
45158688,423617,english.all.3class.distsim.crf.ser,Mulford,PERSON,885177,4,1
45158689,423617,english.all.3class.distsim.crf.ser,Kinyon,PERSON,885179,4,1
45158692,423617,english.all.3class.distsim.crf.ser,"R. Scott Stephenson",PERSON,885184,5,1
45158693,423617,english.all.3class.distsim.crf.ser,America,LOCATION,697,5,1
45158695,423617,english.all.3class.distsim.crf.ser,"George Washington",PERSON,4056,6,2
45158699,423617,english.all.3class.distsim.crf.ser,U.K.,LOCATION,37,7,1
45158701,423617,english.all.3class.distsim.crf.ser,"James Rogers",PERSON,24514,9,1
45156241,423615,english.all.3class.distsim.crf.ser,Halsey,PERSON,8575,1,1
45156243,423615,english.all.3class.distsim.crf.ser,Halsey,PERSON,8575,2,1
45156245,423615,english.all.3class.distsim.crf.ser,Halsey,PERSON,8575,3,1
45156247,423615,english.all.3class.distsim.crf.ser,"Ashley Nicolette Frangipane",PERSON,88497,5,1
45156251,423615,english.all.3class.distsim.crf.ser,G-Eazy,PERSON,43845,6,1
45156252,423615,english.all.3class.distsim.crf.ser,Halsey,PERSON,8575,6,1
45156253,423615,english.all.3class.distsim.crf.ser,"Bay Area",LOCATION,9428,6,2
45156255,423615,english.all.3class.distsim.crf.ser,Halsey,PERSON,8575,8,1
45156257,423615,english.all.3class.distsim.crf.ser,Halsey,PERSON,8575,10,1
